AverageFlow Volume Duration Outlet
25.29787234042553 1189 50 kitchenBasin
47.22222222222222 850 19 kitchenBasin
28.83333333333333 173 6 kitchenBasin
64.71428571428571 453 7 kitchenBasin
29.3 293 11 kitchenBasin
72.0909090909091 793 11 kitchenBasin
46.30769230769231 602 14 kitchenBasin
22.83333333333333 137 8 kitchenBasin
44.66666666666666 804 19 kitchenBasin
60.0 360 6 kitchenBasin
39.375 315 12 kitchenBasin
57.67777777777778 5191 96 kitchenBasin
20.166666666666668 121 7 kitchenBasin
43.16666666666666 259 6 kitchenBasin
70.33333333333333 844 13 kitchenBasin
42.125 674 18 kitchenBasin
53.096774193548384 1646 32 kitchenBasin
23.45454545454545 258 12 kitchenBasin
70.9090909090909 780 12 kitchenBasin
21.33333333333333 128 6 kitchenBasin
57.631578947368425 1095 20 kitchenBasin
52.0 572 12 kitchenBasin
24.857142857142854 348 15 kitchenBasin
40.78787878787879 1346 36 kitchenBasin
33.59090909090909 739 23 kitchenBasin
35.81818181818182 788 40 kitchenBasin
33.70588235294117 573 18 kitchenBasin
67.0 1675 26 kitchenBasin
79.5 1113 19 kitchenBasin
48.0 288 7 kitchenBasin
48.1875 771 17 kitchenBasin
25.0 2350 100 kitchenBasin
99.16666666666669 1190 13 kitchenBasin
56.518518518518526 3052 60 kitchenBasin
32.76470588235294 557 18 kitchenBasin
35.0 315 10 kitchenBasin
18.5 111 6 kitchenBasin
73.38461538461539 1908 29 kitchenBasin
14.555555555555555 131 10 kitchenBasin
42.5 425 11 kitchenBasin
79.55555555555556 716 10 kitchenBasin
58.16666666666666 349 6 kitchenBasin
27.66666666666667 166 7 kitchenBasin
24.0 192 9 kitchenBasin
32.47572815533981 3345 109 kitchenBasin
43.862068965517246 1272 32 kitchenBasin
44.15 883 21 kitchenBasin
79.63636363636364 876 12 kitchenBasin
58.75 470 8 kitchenBasin
45.66666666666666 274 7 kitchenBasin
43.384615384615394 564 16 kitchenBasin
64.28571428571429 450 8 kitchenBasin
19.25 154 8 kitchenBasin
50.75 406 9 kitchenBasin
56.90909090909091 626 12 kitchenBasin
89.57142857142857 627 8 kitchenBasin
43.4 1302 31 kitchenBasin
49.33333333333334 444 10 kitchenBasin
46.0 322 8 kitchenBasin
40.16666666666666 241 6 kitchenBasin
40.125 321 8 kitchenBasin
38.16666666666666 229 7 kitchenBasin
66.28571428571429 464 7 kitchenBasin
45.0 270 6 kitchenBasin
48.384615384615394 629 14 kitchenBasin
47.28571428571429 662 15 kitchenBasin
14.428571428571427 101 10 kitchenBasin
36.648648648648646 1356 39 kitchenBasin
37.0 259 8 kitchenBasin
51.83333333333334 933 19 kitchenBasin
15.652173913043477 360 25 kitchenBasin
56.27272727272727 1238 23 kitchenBasin
48.5 970 21 kitchenBasin
34.875 558 21 kitchenBasin
46.90909090909091 516 12 kitchenBasin
56.088888888888896 2524 48 kitchenBasin
51.27272727272727 564 12 kitchenBasin
67.5 945 15 kitchenBasin
53.3125 2559 51 kitchenBasin
59.02409638554217 4899 88 kitchenBasin
43.69230769230769 568 16 kitchenBasin
61.384615384615394 798 14 kitchenBasin
30.975 1239 42 kitchenBasin
43.5 261 7 kitchenBasin
62.83333333333334 1885 32 kitchenBasin
49.645161290322584 1539 33 kitchenBasin
73.0 584 8 kitchenBasin
54.69230769230769 1422 30 kitchenBasin
43.33333333333334 390 9 kitchenBasin
29.83333333333333 179 7 kitchenBasin
24.66666666666667 148 6 kitchenBasin
27.0 162 6 kitchenBasin
30.93333333333333 464 17 kitchenBasin
41.6 1664 43 kitchenBasin
24.08333333333333 289 12 kitchenBasin
42.57142857142857 298 8 kitchenBasin
43.06666666666667 646 16 kitchenBasin
35.27777777777778 635 19 kitchenBasin
51.68421052631579 982 20 kitchenBasin
55.66666666666666 668 13 kitchenBasin
52.714285714285715 369 8 kitchenBasin
53.047619047619044 1114 22 kitchenBasin
43.153846153846146 561 14 kitchenBasin
34.9 349 10 kitchenBasin
33.1 662 21 kitchenBasin
54.20454545454545 2385 47 kitchenBasin
44.54545454545455 490 14 kitchenBasin
35.333333333333336 954 28 kitchenBasin
66.42857142857143 465 8 kitchenBasin
33.166666666666664 199 6 kitchenBasin
33.92857142857143 475 15 kitchenBasin
51.85714285714285 363 8 kitchenBasin
43.57142857142857 610 15 kitchenBasin
31.4 314 11 kitchenBasin
86.42857142857143 605 8 kitchenBasin
125.5 1506 13 kitchenBasin
52.555555555555564 473 9 kitchenBasin
57.2 1144 23 kitchenBasin
57.09090909090909 628 12 kitchenBasin
54.5 545 10 kitchenBasin
53.6 536 10 kitchenBasin
62.06666666666667 931 16 kitchenBasin
47.555555555555564 856 19 kitchenBasin
50.13636363636363 1103 23 kitchenBasin
63.69230769230769 828 15 kitchenBasin
58.0 696 13 kitchenBasin
62.769230769230774 816 14 kitchenBasin
54.776315789473685 4163 80 kitchenBasin
30.23404255319149 2842 101 kitchenBasin
85.66666666666667 1028 12 kitchenBasin
43.0 473 11 kitchenBasin
68.25 546 9 kitchenBasin
22.07692307692308 287 14 kitchenBasin
46.33333333333334 417 10 kitchenBasin
59.75 717 13 kitchenBasin
48.25 386 8 kitchenBasin
48.91666666666666 587 13 kitchenBasin
46.07692307692307 1797 41 kitchenBasin
53.0 1113 22 kitchenBasin
42.57142857142857 298 7 kitchenBasin
140.36363636363637 1544 12 kitchenBasin
69.45454545454545 764 11 kitchenBasin
43.34146341463415 1777 44 kitchenBasin
68.85714285714286 482 7 kitchenBasin
71.0 1278 19 kitchenBasin
45.53846153846154 592 14 kitchenBasin
26.0 156 6 kitchenBasin
33.22727272727273 731 24 kitchenBasin
35.5 213 6 kitchenBasin
47.66666666666666 286 7 kitchenBasin
48.66666666666666 438 10 kitchenBasin
28.42857142857143 398 14 kitchenBasin
55.88888888888889 503 10 kitchenBasin
47.07142857142857 659 15 kitchenBasin
57.55 1151 22 kitchenBasin
34.875 279 11 kitchenBasin
30.285714285714285 212 8 kitchenBasin
66.76923076923077 868 14 kitchenBasin
25.4 254 11 kitchenBasin
35.81818181818182 394 12 kitchenBasin
44.33333333333334 399 9 kitchenBasin
54.1304347826087 4980 99 kitchenBasin
39.625 317 9 kitchenBasin
84.0 1932 24 kitchenBasin
68.52 1713 26 kitchenBasin
45.0 315 7 kitchenBasin
43.125 690 17 kitchenBasin
55.483870967741936 1720 33 kitchenBasin
50.29411764705882 855 18 kitchenBasin
45.111111111111114 406 10 kitchenBasin
159.2 1592 11 kitchenBasin
116.58333333333331 1399 19 kitchenBasin
57.12328767123286 4170 78 kitchenBasin
43.157894736842096 1640 40 kitchenBasin
56.14285714285714 393 8 kitchenBasin
49.57142857142857 347 8 kitchenBasin
48.16666666666666 289 6 kitchenBasin
72.2 2888 43 kitchenBasin
26.142857142857146 183 8 kitchenBasin
43.3 866 21 kitchenBasin
45.04615384615385 2928 69 kitchenBasin
25.16666666666667 151 7 kitchenBasin
44.85714285714285 314 7 kitchenBasin
58.25 932 17 kitchenBasin
32.142857142857146 225 8 kitchenBasin
35.541666666666664 1706 51 kitchenBasin
69.27586206896552 2009 31 kitchenBasin
48.18181818181818 530 12 kitchenBasin
35.166666666666664 211 6 kitchenBasin
28.33333333333333 170 6 kitchenBasin
24.07142857142857 337 15 kitchenBasin
59.444444444444436 535 10 kitchenBasin
56.0 392 7 kitchenBasin
51.555555555555564 464 10 kitchenBasin
50.66666666666666 304 6 kitchenBasin
39.2 588 16 kitchenBasin
52.58333333333334 631 13 kitchenBasin
40.555555555555564 365 10 kitchenBasin
37.06666666666667 1112 33 kitchenBasin
181.75 2908 17 kitchenBasin
59.77272727272727 1315 23 kitchenBasin
60.877551020408156 2983 52 kitchenBasin
33.32258064516129 2066 66 kitchenBasin
22.23076923076923 289 16 kitchenBasin
59.86666666666667 898 16 kitchenBasin
59.5 1309 24 kitchenBasin
56.53333333333333 848 15 kitchenBasin
49.9 499 11 kitchenBasin
11.428571428571427 80 8 kitchenBasin
55.42857142857143 388 7 kitchenBasin
130.63636363636363 1437 12 kitchenBasin
33.411764705882355 1704 54 kitchenBasin
41.22222222222222 371 9 kitchenBasin
78.875 631 8 kitchenBasin
61.9375 991 17 kitchenBasin
35.666666666666664 214 6 kitchenBasin
47.5 285 6 kitchenBasin
51.5 618 12 kitchenBasin
50.0 700 15 kitchenBasin
12.863636363636365 283 24 kitchenBasin
47.44 1186 27 kitchenBasin
54.361111111111114 1957 38 kitchenBasin
44.16666666666666 265 6 kitchenBasin
53.85714285714285 377 8 kitchenBasin
40.2 402 12 kitchenBasin
33.0 297 9 kitchenBasin
71.73333333333333 1076 16 kitchenBasin
51.63636363636363 568 11 kitchenBasin
42.142857142857146 295 7 kitchenBasin
47.64285714285714 667 14 kitchenBasin
19.5 117 9 kitchenBasin
110.5 1768 17 kitchenBasin
69.0 966 15 kitchenBasin
44.0 264 6 kitchenBasin
39.22727272727273 863 23 kitchenBasin
48.91666666666666 1174 25 kitchenBasin
62.16666666666666 373 7 kitchenBasin
33.666666666666664 202 7 kitchenBasin
27.66666666666667 166 8 kitchenBasin
36.285714285714285 254 7 kitchenBasin
10.15 203 21 kitchenBasin
41.941176470588225 713 17 kitchenBasin
52.0 468 9 kitchenBasin
77.46153846153847 1007 14 kitchenBasin
43.66666666666666 786 19 kitchenBasin
71.83333333333333 862 13 kitchenBasin
39.857142857142854 279 7 kitchenBasin
60.5 968 17 kitchenBasin
43.78571428571429 613 15 kitchenBasin
56.58823529411765 962 18 kitchenBasin
45.16666666666666 271 6 kitchenBasin
56.33333333333334 676 12 kitchenBasin
59.6875 955 17 kitchenBasin
66.07692307692308 859 14 kitchenBasin
45.14285714285714 316 7 kitchenBasin
29.45454545454545 324 14 kitchenBasin
47.25352112676056 3355 78 kitchenBasin
43.6875 1398 35 kitchenBasin
45.52083333333334 4370 102 kitchenBasin
49.53333333333333 743 16 kitchenBasin
62.36363636363637 686 12 kitchenBasin
71.29545454545455 3137 47 kitchenBasin
31.33333333333333 188 7 kitchenBasin
67.98148148148148 3671 58 kitchenBasin
48.37837837837838 3580 78 kitchenBasin
45.8 458 10 kitchenBasin
56.0 896 17 kitchenBasin
57.86363636363637 1273 24 kitchenBasin
85.45833333333333 2051 25 kitchenBasin
29.42857142857143 206 7 kitchenBasin
38.375 307 9 kitchenBasin
43.714285714285715 306 11 kitchenBasin
72.4090909090909 1593 24 kitchenBasin
44.22222222222222 1592 39 kitchenBasin
62.8 1570 26 kitchenBasin
28.9 289 11 kitchenBasin
47.28571428571429 331 8 kitchenBasin
28.66666666666667 172 6 kitchenBasin
76.6896551724138 2224 31 kitchenBasin
43.66666666666666 1703 41 kitchenBasin
56.2 843 21 kitchenBasin
52.66666666666666 316 7 kitchenBasin
43.0 301 7 kitchenBasin
37.5 225 6 kitchenBasin
47.5 570 13 kitchenBasin
25.42857142857143 178 7 kitchenBasin
41.68421052631579 792 20 kitchenBasin
58.125 465 8 kitchenBasin
68.5 548 9 kitchenBasin
49.83333333333334 897 19 kitchenBasin
43.75 350 9 kitchenBasin
61.42857142857143 860 15 kitchenBasin
50.611111111111114 911 20 kitchenBasin
70.76923076923076 920 14 kitchenBasin
53.11764705882353 903 18 kitchenBasin
12.714285714285715 89 7 kitchenBasin
42.857142857142854 300 7 kitchenBasin
51.83333333333334 311 6 kitchenBasin
34.0 306 10 kitchenBasin
51.5 1957 40 kitchenBasin
39.583333333333336 1900 51 kitchenBasin
40.125 321 8 kitchenBasin
53.83333333333334 323 7 kitchenBasin
50.66666666666666 304 6 kitchenBasin
50.42857142857143 353 8 kitchenBasin
49.25 394 8 kitchenBasin
19.0 190 11 kitchenBasin
57.66666666666666 346 7 kitchenBasin
63.769230769230774 2487 41 kitchenBasin
41.134615384615394 2139 55 kitchenBasin
40.583333333333336 487 13 kitchenBasin
41.68 1042 26 kitchenBasin
102.0 612 6 kitchenBasin
141.75 2835 21 kitchenBasin
59.38095238095239 1247 22 kitchenBasin
60.9 609 11 kitchenBasin
67.5 810 13 kitchenBasin
41.54545454545455 457 17 kitchenBasin
93.46153846153848 1215 14 kitchenBasin
44.0 308 7 kitchenBasin
85.9642857142857 2407 29 kitchenBasin
71.125 569 9 kitchenBasin
58.85714285714285 412 7 kitchenBasin
49.33333333333334 444 9 kitchenBasin
39.28 982 26 kitchenBasin
44.5 1424 34 kitchenBasin
45.051282051282044 1757 41 kitchenBasin
14.733333333333333 221 18 kitchenBasin
53.153846153846146 691 17 kitchenBasin
50.875 407 9 kitchenBasin
21.33333333333333 128 9 kitchenBasin
45.125 361 8 kitchenBasin
42.7 427 11 kitchenBasin
38.66666666666666 232 7 kitchenBasin
33.153846153846146 1724 56 kitchenBasin
35.333333333333336 212 6 kitchenBasin
64.1 641 11 kitchenBasin
180.85714285714286 3798 28 kitchenBasin
50.0 300 6 kitchenBasin
55.0 1320 25 kitchenBasin
39.27272727272727 864 23 kitchenBasin
104.0909090909091 1145 13 kitchenBasin
34.77777777777778 313 9 kitchenBasin
54.43589743589744 2123 43 kitchenBasin
60.764705882352935 1033 18 kitchenBasin
46.016949152542374 2715 62 kitchenBasin
58.5 585 10 kitchenBasin
33.0 264 9 kitchenBasin
85.86363636363636 1889 25 kitchenBasin
57.42857142857143 1206 22 kitchenBasin
27.055555555555557 974 39 kitchenBasin
29.0 348 14 kitchenBasin
37.375 299 8 kitchenBasin
57.481481481481474 1552 29 kitchenBasin
53.60869565217392 1233 24 kitchenBasin
23.66666666666667 142 9 kitchenBasin
44.74137931034483 2595 62 kitchenBasin
35.68421052631579 678 20 kitchenBasin
53.77777777777778 2420 49 kitchenBasin
75.36842105263158 1432 21 kitchenBasin
47.5 380 8 kitchenBasin
35.714285714285715 1000 30 kitchenBasin
45.79166666666666 1099 25 kitchenBasin
86.38461538461539 1123 14 kitchenBasin
35.0 280 8 kitchenBasin
52.047619047619044 1093 22 kitchenBasin
60.42857142857143 423 7 kitchenBasin
79.45454545454545 874 11 kitchenBasin
125.90476190476191 5288 48 kitchenBasin
38.42857142857143 269 8 kitchenBasin
41.66666666666666 250 9 kitchenBasin
44.615384615384606 580 14 kitchenBasin
35.7 1428 42 kitchenBasin
32.54054054054054 1204 42 kitchenBasin
54.16666666666666 325 6 kitchenBasin
56.387096774193544 1748 33 kitchenBasin
39.142857142857146 274 8 kitchenBasin
74.85714285714286 524 7 kitchenBasin
72.25 578 9 kitchenBasin
68.28571428571429 478 8 kitchenBasin
39.77777777777778 358 9 kitchenBasin
55.42857142857143 388 8 kitchenBasin
38.09090909090909 419 12 kitchenBasin
47.4 474 10 kitchenBasin
63.918918918918926 4730 78 kitchenBasin
38.064516129032256 1180 33 kitchenBasin
33.833333333333336 203 7 kitchenBasin
11.142857142857142 78 7 kitchenBasin
44.94230769230769 2337 55 kitchenBasin
58.66666666666666 704 13 kitchenBasin
33.57142857142857 235 7 kitchenBasin
59.2 592 11 kitchenBasin
46.21739130434783 1063 24 kitchenBasin
62.41379310344828 1810 31 kitchenBasin
40.31818181818182 887 24 kitchenBasin
41.047619047619044 862 25 kitchenBasin
55.58139534883721 2390 46 kitchenBasin
64.14814814814815 1732 28 kitchenBasin
40.03448275862068 1161 31 kitchenBasin
64.0 1664 28 kitchenBasin
29.893617021276604 1405 52 kitchenBasin
49.714285714285715 696 15 kitchenBasin
58.4375 935 17 kitchenBasin
72.61971830985915 5156 76 kitchenBasin
53.8125 861 17 kitchenBasin
56.66666666666666 340 6 kitchenBasin
51.66666666666666 310 6 kitchenBasin
41.42857142857143 580 15 kitchenBasin
38.285714285714285 268 7 kitchenBasin
39.333333333333336 708 19 kitchenBasin
48.5 873 19 kitchenBasin
30.20754716981132 1601 56 kitchenBasin
17.583333333333332 211 12 kitchenBasin
39.16666666666666 235 7 kitchenBasin
62.5 1750 29 kitchenBasin
49.547619047619044 2081 45 kitchenBasin
48.325 1933 42 kitchenBasin
49.6875 795 17 kitchenBasin
53.846153846153854 2100 42 kitchenBasin
18.142857142857142 127 7 kitchenBasin
24.33333333333333 146 7 kitchenBasin
24.5 147 6 kitchenBasin
45.16666666666666 542 13 kitchenBasin
52.771428571428565 1847 37 kitchenBasin
19.14814814814815 517 28 kitchenBasin
55.28571428571429 3483 66 kitchenBasin
78.0 1872 25 kitchenBasin
87.90625 2813 34 kitchenBasin
22.142857142857146 155 8 kitchenBasin
31.57142857142857 221 8 kitchenBasin
76.5 2601 36 kitchenBasin
29.79166666666667 715 25 kitchenBasin
57.72727272727273 635 12 kitchenBasin
68.29729729729729 2527 39 kitchenBasin
21.428571428571427 150 7 kitchenBasin
9.863636363636363 217 23 kitchenBasin
11.176470588235292 190 18 kitchenBasin
28.41666666666667 341 13 kitchenBasin
39.05 781 21 kitchenBasin
51.75 414 9 kitchenBasin
41.44 1036 28 kitchenBasin
49.16666666666666 590 12 kitchenBasin
24.29032258064516 753 33 kitchenBasin
52.57142857142857 368 7 kitchenBasin
35.476190476190474 745 22 kitchenBasin
6.0 36 7 kitchenBasin
7.857142857142858 55 7 kitchenBasin
33.55555555555556 302 9 kitchenBasin
43.8 1533 37 kitchenBasin
52.85714285714285 370 7 kitchenBasin
66.95652173913044 1540 31 kitchenBasin
37.625 301 8 kitchenBasin
40.285714285714285 564 15 kitchenBasin
38.75 465 13 kitchenBasin
42.09090909090909 926 23 kitchenBasin
14.3125 916 68 kitchenBasin
25.16666666666667 151 6 kitchenBasin
28.777777777777782 259 10 kitchenBasin
32.16 804 26 kitchenBasin
27.055555555555557 487 22 kitchenBasin
26.0 338 18 kitchenBasin
61.153846153846146 795 13 kitchenBasin
23.66666666666667 497 23 kitchenBasin
29.466666666666665 442 16 kitchenBasin
56.46153846153846 734 13 kitchenBasin
54.375 435 9 kitchenBasin
43.98507462686568 2947 71 kitchenBasin
36.65116279069768 3152 91 kitchenBasin
41.0 287 8 kitchenBasin
63.28571428571429 443 7 kitchenBasin
28.16666666666667 338 12 kitchenBasin
59.074074074074076 1595 29 kitchenBasin
67.28571428571429 1413 22 kitchenBasin
48.871428571428574 3421 74 kitchenBasin
194.9230769230769 2534 17 kitchenBasin
61.8 1545 26 kitchenBasin
30.642857142857146 429 15 kitchenBasin
50.35714285714285 705 15 kitchenBasin
52.714285714285715 369 8 kitchenBasin
62.66666666666666 564 9 kitchenBasin
70.0 1120 17 kitchenBasin
43.8125 701 17 kitchenBasin
44.07692307692307 573 14 kitchenBasin
35.45454545454545 390 12 kitchenBasin
33.52173913043478 771 25 kitchenBasin
27.753086419753085 2248 88 kitchenBasin
22.608695652173914 520 24 kitchenBasin
24.63636363636364 271 11 kitchenBasin
36.857142857142854 258 7 kitchenBasin
23.69230769230769 308 14 kitchenBasin
44.33333333333334 266 6 kitchenBasin
32.5 325 11 kitchenBasin
43.22222222222222 389 9 kitchenBasin
8.72972972972973 323 39 kitchenBasin
165.55555555555554 4470 31 kitchenBasin
179.5714285714286 1257 7 kitchenBasin
52.74509803921568 2690 54 kitchenBasin
39.0 351 9 kitchenBasin
80.71428571428571 565 8 kitchenBasin
38.5 462 13 kitchenBasin
45.22222222222222 407 10 kitchenBasin
17.125 137 8 kitchenBasin
33.333333333333336 1200 39 kitchenBasin
24.5 147 6 kitchenBasin
14.0 112 8 kitchenBasin
11.3 113 10 kitchenBasin
33.142857142857146 232 8 kitchenBasin
27.65217391304348 636 24 kitchenBasin
47.28571428571429 331 8 kitchenBasin
45.38888888888889 817 19 kitchenBasin
33.270270270270274 2462 78 kitchenBasin
86.77777777777777 781 10 kitchenBasin
32.0 224 7 kitchenBasin
10.818181818181818 119 12 kitchenBasin
53.54545454545455 589 12 kitchenBasin
30.625 735 25 kitchenBasin
48.39285714285714 1355 31 kitchenBasin
33.20754716981132 1760 56 kitchenBasin
34.5 483 15 kitchenBasin
67.14285714285714 470 8 kitchenBasin
30.5 183 6 kitchenBasin
29.0 232 8 kitchenBasin
27.214285714285715 381 15 kitchenBasin
37.75 755 21 kitchenBasin
41.214285714285715 1154 30 kitchenBasin
45.66666666666666 274 6 kitchenBasin
33.166666666666664 199 7 kitchenBasin
91.66666666666669 825 9 kitchenBasin
33.5 335 11 kitchenBasin
28.882352941176467 491 18 kitchenBasin
48.7 1461 32 kitchenBasin
27.020408163265305 1324 57 kitchenBasin
43.2 864 21 kitchenBasin
41.72727272727273 459 11 kitchenBasin
27.243243243243235 1008 39 kitchenBasin
81.42857142857143 570 8 kitchenBasin
16.0 160 10 kitchenBasin
44.0 352 9 kitchenBasin
29.375 705 25 kitchenBasin
23.375 187 9 kitchenBasin
32.80769230769231 853 27 kitchenBasin
63.625 2036 34 kitchenBasin
51.66666666666666 620 12 kitchenBasin
39.833333333333336 239 6 kitchenBasin
36.54545454545455 402 12 kitchenBasin
21.91935483870968 1359 66 kitchenBasin
39.64 991 27 kitchenBasin
22.625 181 8 kitchenBasin
14.2 142 10 kitchenBasin
50.25 1206 25 kitchenBasin
58.72222222222222 1057 19 kitchenBasin
39.58064516129032 1227 33 kitchenBasin
42.22222222222222 760 19 kitchenBasin
46.5 279 6 kitchenBasin
33.375 267 9 kitchenBasin
46.14285714285714 323 7 kitchenBasin
75.0 450 6 kitchenBasin
34.5 207 6 kitchenBasin
30.42857142857143 426 15 kitchenBasin
32.72727272727273 360 11 kitchenBasin
36.3 363 11 kitchenBasin
27.33333333333333 164 6 kitchenBasin
38.22222222222222 1032 29 kitchenBasin
17.846153846153847 232 14 kitchenBasin
20.83333333333333 125 7 kitchenBasin
30.285714285714285 212 8 kitchenBasin
104.44444444444444 940 10 kitchenBasin
46.444444444444436 836 19 kitchenBasin
53.54545454545455 1178 23 kitchenBasin
34.7037037037037 1874 57 kitchenBasin
44.33333333333334 266 7 kitchenBasin
52.1 521 10 kitchenBasin
44.09090909090909 485 11 kitchenBasin
46.5 1209 28 kitchenBasin
55.27777777777778 995 19 kitchenBasin
47.875 383 8 kitchenBasin
44.83333333333334 269 6 kitchenBasin
38.16666666666666 458 13 kitchenBasin
45.16666666666666 542 13 kitchenBasin
36.41666666666666 437 13 kitchenBasin
64.21428571428571 899 15 kitchenBasin
97.625 781 9 kitchenBasin
54.84375 3510 67 kitchenBasin
29.33333333333333 176 6 kitchenBasin
61.56410256410256 2401 41 kitchenBasin
22.7 227 11 kitchenBasin
43.34782608695652 997 25 kitchenBasin
43.66666666666666 262 6 kitchenBasin
53.14285714285714 372 8 kitchenBasin
65.71428571428571 460 7 kitchenBasin
25.0 150 6 kitchenBasin
39.01538461538462 2536 69 kitchenBasin
59.8695652173913 1377 25 kitchenBasin
36.047619047619044 1514 44 kitchenBasin
44.09722222222222 3175 78 kitchenBasin
37.111111111111114 334 9 kitchenBasin
54.18421052631579 2059 40 kitchenBasin
28.54545454545455 314 12 kitchenBasin
46.8695652173913 1078 28 kitchenBasin
53.52173913043478 1231 24 kitchenBasin
37.13636363636363 817 23 kitchenBasin
40.0 520 14 kitchenBasin
48.53333333333333 728 16 kitchenBasin
67.95121951219512 2786 44 kitchenBasin
42.214285714285715 591 15 kitchenBasin
33.666666666666664 202 7 kitchenBasin
32.52 813 27 kitchenBasin
20.666666666666668 248 13 kitchenBasin
56.384615384615394 733 14 kitchenBasin
38.31818181818182 843 23 kitchenBasin
46.66666666666666 280 7 kitchenBasin
31.59090909090909 695 23 kitchenBasin
34.93670886075949 2760 83 kitchenBasin
30.3 303 11 kitchenBasin
16.263157894736842 309 20 kitchenBasin
53.83333333333334 646 12 kitchenBasin
55.375 886 17 kitchenBasin
40.82142857142857 1143 30 kitchenBasin
66.41666666666667 797 13 kitchenBasin
35.125 281 9 kitchenBasin
45.66666666666666 274 6 kitchenBasin
42.57142857142857 298 7 kitchenBasin
13.428571428571427 94 7 kitchenBasin
29.0 319 12 kitchenBasin
34.98333333333333 2099 63 kitchenBasin
21.22 1061 53 kitchenBasin
58.75 470 8 kitchenBasin
33.166666666666664 199 6 kitchenBasin
50.6551724137931 1469 30 kitchenBasin
12.0 108 10 kitchenBasin
7.833333333333332 47 10 kitchenBasin
16.2 162 11 kitchenBasin
43.375 347 8 kitchenBasin
12.428571428571427 87 7 kitchenBasin
78.5 1099 14 kitchenBasin
65.14285714285714 456 7 kitchenBasin
22.5 135 7 kitchenBasin
46.77777777777778 421 10 kitchenBasin
56.68181818181818 1247 23 kitchenBasin
27.0 162 6 kitchenBasin
41.941176470588225 713 18 kitchenBasin
38.5 539 15 kitchenBasin
23.235294117647058 395 18 kitchenBasin
26.875 215 8 kitchenBasin
25.16666666666667 151 7 kitchenBasin
69.07142857142857 967 15 kitchenBasin
74.76785714285714 4187 59 kitchenBasin
24.555555555555557 221 9 kitchenBasin
49.13636363636363 1081 24 kitchenBasin
47.57142857142857 333 7 kitchenBasin
23.83333333333333 143 6 kitchenBasin
77.66666666666667 1398 19 kitchenBasin
58.647058823529406 997 24 kitchenBasin
47.63636363636363 524 12 kitchenBasin
60.730769230769226 1579 28 kitchenBasin
84.64285714285714 2370 29 kitchenBasin
40.77777777777778 2936 81 kitchenBasin
36.28846153846154 1887 56 kitchenBasin
18.210526315789476 692 40 kitchenBasin
42.24 2112 53 kitchenBasin
45.66666666666666 2603 60 kitchenBasin
52.847457627118644 3118 63 kitchenBasin
