1550056695 1
1550056697 1
1550056698 1
1550056700 1
1550057001 0
1550057302 0
1550057603 0
1550057904 0
1550845003 1
1550922958 1
1550922959 1
1550922960 1
1550922961 1
1550922962 1
1550922963 1
1550922964 1
1550922965 1
1550922966 1
1550922967 1
1550922968 1
1550922969 1
1550923270 0
1550923571 0
1550923872 0
1550924173 0
1550924474 0
1550924776 0
1550925077 0
1550925378 0
1550925679 0
1550925980 0
1550926281 0
1550926582 0
1550926883 0
1550927184 0
1550927485 0
1550927786 0
1550928087 0
1550928388 0
1550928689 0
1550928990 0
1550929291 0
1550929592 0
1550929893 0
1550930194 0
1550930501 0
1550930808 0
1550931115 0
1550931419 0
1550931726 0
1550932032 0
1550932334 0
1550932641 0
1550932944 0
1550933251 0
1550933564 0
1550933873 0
1550934177 0
1550934493 0
1550934806 0
1550935116 0
1550935423 0
1550935739 0
1550936044 0
1550936351 0
1550936652 0
1550936953 0
1550937254 0
1550937555 0
1550937856 0
1550938157 0
1550938458 0
1550938759 0
1550939060 0
1550939361 0
1550939662 0
1550939963 0
1550940265 0
1550940566 0
1550940867 0
1550941168 0
1550941469 0
1550941770 0
1550942071 0
1550942372 0
1550942673 0
1550942974 0
1550943029 1
1550943330 0
1550943507 1
1550943808 0
1550944109 0
1550944410 0
1550944711 0
1550945012 0
1550945314 0
1550945615 0
1550945916 0
1550946217 0
1550946518 0
1550946819 0
1550947120 0
1550947421 0
1550947722 0
1550948023 0
1550948324 0
1550948625 0
1550948926 0
1550949227 0
1550949528 0
1550949829 0
1550950130 0
1550950431 0
1550950732 0
1550951034 0
1550951335 0
1550951636 0
1550951937 0
1550952238 0
1550952539 0
1550952840 0
1550953141 0
1550953442 0
1550953743 0
1550954044 0
1550954345 0
1550954646 0
1550954948 0
1550955249 0
1550955550 0
1550955851 0
1550956152 0
1550956453 0
1550956754 0
1550957055 0
1550957356 0
1550957657 0
1550957958 0
1550958259 0
1550958560 0
1550958861 0
1550959162 0
1550959463 0
1550959764 0
1550960065 0
1550960366 0
1550960668 0
1550960969 0
1550961270 0
1550961571 0
1550961872 0
1550962173 0
1550962474 0
1550962775 0
1550963076 0
1550963377 0
1550963677 0
1550963978 0
1550964279 0
1550964580 0
1550964881 0
1550965182 0
1550965483 0
1550965784 0
1550966085 0
1550966387 0
1550966688 0
1550966989 0
1550967290 0
1550967591 0
1550967892 0
1550968193 0
1550968494 0
1550968795 0
1550969095 0
1550969396 0
1550969697 0
1550969997 0
1550970298 0
1550970599 0
1550970900 0
1550971201 0
1550971502 0
1550971803 0
1550972104 0
1550972406 0
1550972707 0
1550973008 0
1550973309 0
1550973610 0
1550973911 0
1550974212 0
1550974513 0
1550974814 0
1550975115 0
1550975416 0
1550975717 0
1550976018 0
1550976319 0
1550976620 0
1550976921 0
1550977222 0
1550977523 0
1550977824 0
1550978126 0
1550978427 0
1550978728 0
1550979029 0
1550979330 0
1550979631 0
1550979932 0
1550980233 0
1550980534 0
1550980835 0
1550981136 0
1550981437 0
1550981738 0
1550982039 0
1550982340 0
1550982642 0
1550982943 0
1550983244 0
1550983545 0
1550983846 0
1550984147 0
1550984448 0
1550984749 0
1550985050 0
1550985351 0
1550985652 0
1550985953 0
1550986254 0
1550986555 0
1550986856 0
1550987157 0
1550987458 0
1550987759 0
1550988060 0
1550988361 0
1550988663 0
1550988964 0
1550989265 0
1550989566 0
1550989867 0
1550990168 0
1550990469 0
1550990770 0
1550991071 0
1550991372 0
1550991673 0
1550991974 0
1550992275 0
1550992576 0
1550992877 0
1550993178 0
1550993479 0
1550993780 0
1550994082 0
1550994383 0
1550994684 0
1550994985 0
1550995286 0
1550995587 0
1550995888 0
1550996189 0
1550996490 0
1550996604 1
1550996905 0
1550997206 0
1550997507 0
1550997808 0
1550998109 0
1550998410 0
1550998711 0
1550999012 0
1550999313 0
1550999615 0
1550999916 0
1551000217 0
1551000518 0
1551000819 0
1551001120 0
1551001421 0
1551001722 0
1551002023 0
1551002324 0
1551002625 0
1551002926 0
1551003227 0
1551003528 0
1551003829 0
1551004130 0
1551004431 0
1551004732 0
1551005033 0
1551005335 0
1551005636 0
1551005937 0
1551006238 0
1551006539 0
1551006840 0
1551007141 0
1551007443 0
1551007744 0
1551008045 0
1551008346 0
1551008647 0
1551008948 0
1551009249 0
1551009550 0
1551009851 0
1551010152 0
1551010453 0
1551010754 0
1551011055 0
1551011356 0
1551011657 0
1551011958 0
1551012259 0
1551012561 0
1551012862 0
1551013163 0
1551013465 0
1551013766 0
1551014067 0
1551014368 0
1551014668 0
1551014969 0
1551015270 0
1551015571 0
1551015872 0
1551016173 0
1551016474 0
1551016775 0
1551017076 0
1551017377 0
1551017678 0
1551017979 0
1551018280 0
1551018581 0
1551018883 0
1551019184 0
1551019485 0
1551019786 0
1551020087 0
1551020388 0
1551020689 0
1551020990 0
1551021291 0
1551021592 0
1551021893 0
1551022194 0
1551022495 0
1551022796 0
1551023097 0
1551023398 0
1551023699 0
1551024000 0
1551024302 0
1551024603 0
1551024904 0
1551025205 0
1551025506 0
1551025807 0
1551026108 0
1551026409 0
1551026710 0
1551027011 0
1551027312 0
1551027613 0
1551027914 0
1551028215 0
1551028516 0
1551028817 0
1551029118 0
1551029419 0
1551029720 0
1551030022 0
1551030323 0
1551030624 0
1551030925 0
1551031226 0
1551031527 0
1551031828 0
1551032129 0
1551032430 0
1551032731 0
1551033032 0
1551033333 0
1551033634 0
1551033935 0
1551034236 0
1551034537 0
1551034838 0
1551035139 0
1551035441 0
1551035742 0
1551036043 0
1551036344 0
1551036645 0
1551036946 0
1551037247 0
1551037548 0
1551037849 0
1551038150 0
1551038451 0
1551038752 0
1551039053 0
1551039354 0
1551039656 0
1551039957 0
1551040258 0
1551040559 0
1551040860 0
1551041161 0
1551041462 0
1551041763 0
1551042064 0
1551042128 1
1551042429 0
1551042730 0
1551043031 0
1551043332 0
1551043633 0
1551043934 0
1551044235 0
1551044536 0
1551044837 0
1551044940 1
1551045241 0
1551045542 0
1551045843 0
1551046144 0
1551046445 0
1551046746 0
1551047047 0
1551047348 0
1551047649 0
1551047950 0
1551048251 0
1551048552 0
1551048853 0
1551049155 0
1551049456 0
1551049757 0
1551050058 0
1551050359 0
1551050660 0
1551050961 0
1551051262 0
1551051563 0
1551051864 0
1551052165 0
1551052466 0
1551052767 0
1551053068 0
1551053370 0
1551053671 0
1551053972 0
1551054273 0
1551054574 0
1551054875 0
1551055176 0
1551055477 0
1551055778 0
1551056079 0
1551056380 0
1551056681 0
1551056982 0
1551057283 0
1551057584 0
1551057885 0
1551058186 0
1551058487 0
1551058789 0
1551059090 0
1551059391 0
1551059692 0
1551059993 0
1551060294 0
1551060594 0
1551060895 0
1551061196 0
1551061497 0
1551061798 0
1551062099 0
1551062400 0
1551062701 0
1551063002 0
1551063303 0
1551063604 0
1551063905 0
1551064206 0
1551064508 0
1551064809 0
1551065110 0
1551065411 0
1551065712 0
1551066013 0
1551066314 0
1551066615 0
1551066916 0
1551067217 0
1551067518 0
1551067819 0
1551068120 0
1551068421 0
1551068722 0
1551069024 0
1551069325 0
1551069626 0
1551069927 0
1551070228 0
1551070529 0
1551070830 0
1551071131 0
1551071432 0
1551071733 0
1551072034 0
1551072335 0
1551072636 0
1551072937 0
1551073238 0
1551073539 0
1551073840 0
1551074141 0
1551074442 0
1551074743 0
1551075045 0
1551075346 0
1551075647 0
1551075948 0
1551076249 0
1551076550 0
1551076851 0
1551077152 0
1551077453 0
1551077754 0
1551078055 0
1551078356 0
1551078657 0
1551078958 0
1551079259 0
1551079560 0
1551079861 0
1551080162 0
1551080463 0
1551080765 0
1551081066 0
1551081367 0
1551081668 0
1551081969 0
1551082270 0
1551082571 0
1551082872 0
1551083173 0
1551083474 0
1551083775 0
1551084076 0
1551084377 0
1551084678 0
1551084979 0
1551085280 0
1551085581 0
1551085882 0
1551086183 0
1551086485 0
1551086786 0
1551087087 0
1551087388 0
1551087689 0
1551087990 0
1551088291 0
1551088592 0
1551088893 0
1551089194 0
1551089495 0
1551089796 0
1551090097 0
1551090398 0
1551090699 0
1551091000 0
1551091301 0
1551091602 0
1551091903 0
1551092204 0
1551092506 0
1551092807 0
1551093108 0
1551093409 0
1551093710 0
1551094011 0
1551094312 0
1551094613 0
1551094914 0
1551095215 0
1551095516 0
1551095817 0
1551095846 1
1551096147 0
1551096448 0
1551096749 0
1551097051 0
1551097352 0
1551097653 0
1551097954 0
1551098255 0
1551098556 0
1551098857 0
1551099158 0
1551099459 0
1551099760 0
1551100061 0
1551100362 0
1551100663 0
1551100964 0
1551101265 0
1551101566 0
1551101868 0
1551102169 0
1551102470 0
1551102771 0
1551103072 0
1551103373 0
1551103674 0
1551103975 0
1551104276 0
1551104577 0
1551104878 0
1551105179 0
1551105480 0
1551105781 0
1551106082 0
1551106382 0
1551106683 0
1551106984 0
1551107285 0
1551107587 0
1551107888 0
1551108189 0
1551108490 0
1551108791 0
1551109092 0
1551109393 0
1551109694 0
1551109995 0
1551110296 0
1551110597 0
1551110898 0
1551111199 0
1551111500 0
1551111801 0
1551112102 0
1551112403 0
1551112704 0
1551113006 0
1551113307 0
1551113608 0
1551113909 0
1551114210 0
1551114511 0
1551114812 0
1551115113 0
1551115414 0
1551115715 0
1551116016 0
1551116317 0
1551116618 0
1551116919 0
1551117220 0
1551117521 0
1551117822 0
1551118123 0
1551118425 0
1551118726 0
1551119027 0
1551119328 0
1551119629 0
1551119930 0
1551120231 0
1551120532 0
1551120833 0
1551121134 0
1551121435 0
1551121736 0
1551122037 0
1551122338 0
1551122639 0
1551122940 0
1551123241 0
1551123542 0
1551123843 0
1551124145 0
1551124446 0
1551124747 0
1551125048 0
1551125349 0
1551125650 0
1551125951 0
1551126252 0
1551126553 0
1551126854 0
1551127155 0
1551127456 0
1551127758 0
1551128059 0
1551128360 0
1551128661 0
1551128962 0
1551129263 0
1551129564 0
1551129865 0
1551130166 0
1551130467 0
1551130768 0
1551131069 0
1551131370 0
1551131671 0
1551131972 0
1551132273 0
1551132575 0
1551132876 0
1551133177 0
1551133478 0
1551133779 0
1551134080 0
1551134381 0
1551134682 0
1551134983 0
1551135284 0
1551135585 0
1551135886 0
1551136187 0
1551136488 0
1551136789 0
1551137090 0
1551137391 0
1551137692 0
1551137993 0
1551138294 0
1551138596 0
1551138897 0
1551139198 0
1551139499 0
1551139800 0
1551140101 0
1551140402 0
1551140703 0
1551141004 0
1551141305 0
1551141606 0
1551141907 0
1551142208 0
1551142509 0
1551142810 0
1551143111 0
1551143412 0
1551143713 0
1551144015 0
1551144316 0
1551144617 0
1551144918 0
1551145219 0
1551145520 0
1551145821 0
1551146122 0
1551146423 0
1551146724 0
1551147025 0
1551147326 0
1551147627 0
1551147928 0
1551148229 0
1551148530 0
1551148831 0
1551149132 0
1551149433 0
1551149735 0
1551150036 0
1551150337 0
1551150638 0
1551150939 0
1551151240 0
1551151541 0
1551151842 0
1551152143 0
1551152444 0
1551152745 0
1551153045 0
1551153346 0
1551153647 0
1551153948 0
1551154248 0
1551154549 0
1551154850 0
1551155151 0
1551155452 0
1551155753 0
1551156054 0
1551156355 0
1551156656 0
1551156957 0
1551157258 0
1551157559 0
1551157860 0
1551158161 0
1551158462 0
1551158763 0
1551159064 0
1551159365 0
1551159666 0
1551159967 0
1551160269 0
1551160570 0
1551160871 0
1551161172 0
1551161473 0
1551161774 0
1551162075 0
1551162376 0
1551162677 0
1551162978 0
1551163279 0
1551163580 0
1551163881 0
1551164182 0
1551164483 0
1551164784 0
1551165085 0
1551165386 0
1551165687 0
1551165988 0
1551166206 1
1551166507 0
1551166808 0
1551167109 0
1551167410 0
1551167711 0
1551168012 0
1551168313 0
1551168614 0
1551168915 0
1551169216 0
1551169517 0
1551169818 0
1551170119 0
1551170420 0
1551170721 0
1551171022 0
1551171323 0
1551171624 0
1551171926 0
1551172227 0
1551172528 0
1551172829 0
1551173130 0
1551173431 0
1551173732 0
1551174033 0
1551174334 0
1551174635 0
1551174936 0
1551175237 0
1551175538 0
1551175839 0
1551176140 0
1551176441 0
1551176742 0
1551177043 0
1551177344 0
1551177646 0
1551177947 0
1551178055 1
1551178356 0
1551178657 0
1551178958 0
1551179259 0
1551179560 0
1551179861 0
1551180162 0
1551180463 0
1551180764 0
1551181065 0
1551181366 0
1551181667 0
1551181968 0
1551182269 0
1551182570 0
1551182872 0
1551183173 0
1551183474 0
1551183775 0
1551184076 0
1551184377 0
1551184678 0
1551184979 0
1551185280 0
1551185581 0
1551185743 1
1551186044 0
1551186345 0
1551186647 0
1551186948 0
1551187249 0
1551187550 0
1551187851 0
1551188152 0
1551188453 0
1551188754 0
1551189055 0
1551189356 0
1551189657 0
1551189958 0
1551190259 0
1551190560 0
1551190861 0
1551191162 0
1551191463 0
1551191763 0
1551192064 0
1551192366 0
1551192667 0
1551192968 0
1551193269 0
1551193570 0
1551193871 0
1551194172 0
1551194473 0
1551194774 0
1551195075 0
1551195376 0
1551195677 0
1551195978 0
1551196279 0
1551196580 0
1551196881 0
1551197182 0
1551197483 0
1551197785 0
1551198086 0
1551198387 0
1551198688 0
1551198989 0
1551199290 0
1551199591 0
1551199892 0
1551200196 0
1551200497 0
1551200798 0
1551201099 0
1551201400 0
1551201701 0
1551202002 0
1551202303 0
1551202604 0
1551202905 0
1551203206 0
1551203507 0
1551203808 0
1551204109 0
1551204410 0
1551204711 0
1551205012 0
1551205313 0
1551205614 0
1551205916 0
1551206217 0
1551206518 0
1551206819 0
1551207120 0
1551207421 0
1551207722 0
1551208023 0
1551208324 0
1551208625 0
1551208926 0
1551209227 0
1551209528 0
1551209829 0
1551210130 0
1551210431 0
1551210732 0
1551211033 0
1551211335 0
1551211636 0
1551211937 0
1551212238 0
1551212539 0
1551212840 0
1551213141 0
1551213442 0
1551213743 0
1551214044 0
1551214345 0
1551214646 0
1551214947 0
1551215248 0
1551215549 0
1551215850 0
1551216152 0
1551216453 0
1551216754 0
1551217055 0
1551217356 0
1551217657 0
1551217958 0
1551218259 0
1551218560 0
1551218861 0
1551219162 0
1551219463 0
1551219764 0
1551220065 0
1551220366 0
1551220667 0
1551220968 0
1551221269 0
1551221571 0
1551221872 0
1551222173 0
1551222474 0
1551222775 0
1551223076 0
1551223377 0
1551223678 0
1551223979 0
1551224280 0
1551224581 0
1551224882 0
1551225183 0
1551225484 0
1551225785 0
1551226086 0
1551226387 0
1551226689 0
1551226990 0
1551227291 0
1551227592 0
1551227893 0
1551228194 0
1551228495 0
1551228796 0
1551229097 0
1551229398 0
1551229699 0
1551230000 0
1551230301 0
1551230602 0
1551230903 0
1551231204 0
1551231505 0
1551231807 0
1551232108 0
1551232409 0
1551232710 0
1551233011 0
1551233312 0
1551233613 0
1551233914 0
1551234215 0
1551234516 0
1551234817 0
1551235118 0
1551235419 0
1551235720 0
1551236021 0
1551236322 0
1551236623 0
1551236924 0
1551237226 0
1551237527 0
1551237828 0
1551238129 0
1551238430 0
1551238731 0
1551239032 0
1551239333 0
1551239634 0
1551239935 0
1551240236 0
1551240537 0
1551240838 0
1551241139 0
1551241440 0
1551241741 0
1551242042 0
1551242343 0
1551242645 0
1551242946 0
1551243246 0
1551243547 0
1551243848 0
1551244149 0
1551244450 0
1551244751 0
1551245052 0
1551245353 0
1551245654 0
1551245955 0
1551246256 0
1551246557 0
1551246859 0
1551247160 0
1551247462 0
1551247763 0
1551248064 0
1551248365 0
1551248666 0
1551248967 0
1551249268 0
1551249569 0
1551249722 1
1551250023 0
1551250324 0
1551250625 0
1551250694 1
1551250716 1
1551250717 1
1551250718 1
1551250719 1
1551250721 1
1551250722 1
1551250723 1
1551250724 1
1551250725 1
1551250726 1
1551250727 1
1551250728 1
1551250729 1
1551250730 1
1551250731 1
1551250732 1
1551250733 1
1551250734 1
1551250735 1
1551250736 1
1551250737 1
1551250739 1
1551250740 1
1551250741 1
1551250742 1
1551250743 1
1551250744 1
1551250745 1
1551250746 1
1551250747 1
1551250748 1
1551250749 1
1551250750 1
1551250751 1
1551250752 1
1551250753 1
1551250754 1
1551250756 1
1551250757 1
1551250758 1
1551250759 1
1551250760 1
1551250761 1
1551250762 1
1551250763 1
1551250764 1
1551250765 1
1551250766 1
1551250767 1
1551250768 1
1551250769 1
1551250770 1
1551250771 1
